ZIP code,County,Year,Age Group,Number of Visits,County Fips code,Age-adjusted rate
"91607
(34.16615318600003, -118.399337205)",LOS ANGELES,2009,Children (0-17),36,6037,63.59375033
"91607
(34.16615318600003, -118.399337205)",LOS ANGELES,2009,Adults (18+),76,6037,31.49298874
"91701
(34.13214048300006, -117.59645839799998)",SAN BERNADINO,2009,All Ages,123,6071,31.11744546
"91701
(34.13214048300006, -117.59645839799998)",SAN BERNADINO,2009,Children (0-17),46,6071,43.2216123
"91701
(34.13214048300006, -117.59645839799998)",SAN BERNADINO,2009,Adults (18+),77,6071,26.91452655
"91702
(34.12712200200008, -117.90620949499998)",LOS ANGELES,2009,All Ages,336,6037,50.72212125
"91702
(34.12712200200008, -117.90620949499998)",LOS ANGELES,2009,Children (0-17),164,6037,82.70355302
"91702
(34.12712200200008, -117.90620949499998)",LOS ANGELES,2009,Adults (18+),172,6037,39.61723739
"91706
(34.08512317900005, -117.96798678399995)",LOS ANGELES,2009,All Ages,409,6037,48.53313799
"91706
(34.08512317900005, -117.96798678399995)",LOS ANGELES,2009,Children (0-17),206,6037,75.0419463
"91706
(34.08512317900005, -117.96798678399995)",LOS ANGELES,2009,Adults (18+),203,6037,39.32850842
"91708
(33.96225076800005, -117.63399924599997)",SAN BERNADINO,2009,All Ages,16,6071,30.83111015
"91708
(33.96225076800005, -117.63399924599997)",SAN BERNADINO,2009,Children (0-17),,6071,
"91708
(33.96225076800005, -117.63399924599997)",SAN BERNADINO,2009,Adults (18+),,6071,
"91709
(33.97585063500003, -117.72535733099994)",SAN BERNADINO,2009,All Ages,187,6071,24.86501064
"91709
(33.97585063500003, -117.72535733099994)",SAN BERNADINO,2009,Children (0-17),96,6071,38.53569921
"91709
(33.97585063500003, -117.72535733099994)",SAN BERNADINO,2009,Adults (18+),91,6071,20.11814976
"91710
(34.017832078000026, -117.68943717099995)",SAN BERNADINO,2009,All Ages,367,6071,42.84895355
"91710
(34.017832078000026, -117.68943717099995)",SAN BERNADINO,2009,Children (0-17),172,6071,74.18035426
"91710
(34.017832078000026, -117.68943717099995)",SAN BERNADINO,2009,Adults (18+),195,6071,31.9697794
"91711
(34.10821253800003, -117.71909617899996)",LOS ANGELES,2009,All Ages,97,6037,30.77372462
"91711
(34.10821253800003, -117.71909617899996)",LOS ANGELES,2009,Children (0-17),42,6037,64.02444983
"91711
(34.10821253800003, -117.71909617899996)",LOS ANGELES,2009,Adults (18+),55,6037,19.22810518
"91722
(34.09580320200007, -117.90580975499995)",LOS ANGELES,2009,All Ages,178,6037,46.9014502
"91722
(34.09580320200007, -117.90580975499995)",LOS ANGELES,2009,Children (0-17),87,6037,83.62655735
"91722
(34.09580320200007, -117.90580975499995)",LOS ANGELES,2009,Adults (18+),91,6037,34.14942424
"91723
(34.08496241300003, -117.88642668499995)",LOS ANGELES,2009,All Ages,86,6037,49.14108723
"91723
(34.08496241300003, -117.88642668499995)",LOS ANGELES,2009,Children (0-17),32,6037,67.42046957
"91723
(34.08496241300003, -117.88642668499995)",LOS ANGELES,2009,Adults (18+),54,6037,42.79395369
"91724
(34.09123225600007, -117.85833622499996)",LOS ANGELES,2009,All Ages,123,6037,45.9963472
"91724
(34.09123225600007, -117.85833622499996)",LOS ANGELES,2009,Children (0-17),47,6037,69.58206983
"91724
(34.09123225600007, -117.85833622499996)",LOS ANGELES,2009,Adults (18+),76,6037,37.80669798
"91730
(34.102581411000074, -117.58473991799997)",SAN BERNADINO,2009,All Ages,335,6071,50.03381282
"91730
(34.102581411000074, -117.58473991799997)",SAN BERNADINO,2009,Children (0-17),136,6071,76.92402844
"91730
(34.102581411000074, -117.58473991799997)",SAN BERNADINO,2009,Adults (18+),199,6071,40.69674748
"91731
(34.078814231000024, -118.03912755899995)",LOS ANGELES,2009,All Ages,159,6037,50.50007724
"91731
(34.078814231000024, -118.03912755899995)",LOS ANGELES,2009,Children (0-17),58,6037,54.35779136
"91731
(34.078814231000024, -118.03912755899995)",LOS ANGELES,2009,Adults (18+),101,6037,49.16056668
"91732
(34.070680380000056, -118.01605992399999)",LOS ANGELES,2009,All Ages,388,6037,57.03773996
"91732
(34.070680380000056, -118.01605992399999)",LOS ANGELES,2009,Children (0-17),152,6037,64.93981402
"91732
(34.070680380000056, -118.01605992399999)",LOS ANGELES,2009,Adults (18+),236,6037,54.29390994
"91733
(34.05510353600005, -118.046996364)",LOS ANGELES,2009,All Ages,254,6037,52.8189928
"91733
(34.05510353600005, -118.046996364)",LOS ANGELES,2009,Children (0-17),137,6037,83.33555076
"91733
(34.05510353600005, -118.046996364)",LOS ANGELES,2009,Adults (18+),117,6037,42.22275582
"91737
(34.14664411100006, -117.58141598899999)",SAN BERNADINO,2009,All Ages,63,6071,27.76572001
"91737
(34.14664411100006, -117.58141598899999)",SAN BERNADINO,2009,Children (0-17),24,6071,37.65011486
"91737
(34.14664411100006, -117.58141598899999)",SAN BERNADINO,2009,Adults (18+),39,6071,24.33357063
"91739
(34.12783023800006, -117.52648642999998)",SAN BERNADINO,2009,All Ages,135,6071,46.24610457
"91739
(34.12783023800006, -117.52648642999998)",SAN BERNADINO,2009,Children (0-17),52,6071,64.71217564
"91739
(34.12783023800006, -117.52648642999998)",SAN BERNADINO,2009,Adults (18+),83,6071,39.83414736
"91740
(34.11709372900003, -117.85499926099999)",LOS ANGELES,2009,All Ages,129,6037,50.43992266
"91740
(34.11709372900003, -117.85499926099999)",LOS ANGELES,2009,Children (0-17),52,6037,79.22212011
"91740
(34.11709372900003, -117.85499926099999)",LOS ANGELES,2009,Adults (18+),77,6037,40.44590609
"91741
(34.13905338700005, -117.85502967599996)",LOS ANGELES,2009,All Ages,79,6037,31.29990406
"91741
(34.13905338700005, -117.85502967599996)",LOS ANGELES,2009,Children (0-17),26,6037,42.21714467
"91741
(34.13905338700005, -117.85502967599996)",LOS ANGELES,2009,Adults (18+),53,6037,27.50912048
"91744
(34.030754125000044, -117.93966603799998)",LOS ANGELES,2009,All Ages,497,6037,53.4415345
"91744
(34.030754125000044, -117.93966603799998)",LOS ANGELES,2009,Children (0-17),247,6037,85.65208625
"91744
(34.030754125000044, -117.93966603799998)",LOS ANGELES,2009,Adults (18+),250,6037,42.25709353
"91745
(33.99778422300005, -117.96604891099997)",LOS ANGELES,2009,All Ages,175,6037,33.06875737
"91745
(33.99778422300005, -117.96604891099997)",LOS ANGELES,2009,Children (0-17),78,6037,63.96722247
"91745
(33.99778422300005, -117.96604891099997)",LOS ANGELES,2009,Adults (18+),97,6037,22.33991109
"91746
(34.04617020400008, -117.98488885499995)",LOS ANGELES,2009,All Ages,142,6037,40.13192
"91746
(34.04617020400008, -117.98488885499995)",LOS ANGELES,2009,Children (0-17),83,6037,78.5215101
"91746
(34.04617020400008, -117.98488885499995)",LOS ANGELES,2009,Adults (18+),59,6037,26.80193713
"91748
(33.98518370700003, -117.90124749899996)",LOS ANGELES,2009,All Ages,115,6037,24.57693653
"91748
(33.98518370700003, -117.90124749899996)",LOS ANGELES,2009,Children (0-17),42,6037,36.11482555
"91748
(33.98518370700003, -117.90124749899996)",LOS ANGELES,2009,Adults (18+),73,6037,20.57064573
"91750
(34.11586409200004, -117.77047586899994)",LOS ANGELES,2009,All Ages,98,6037,29.27426149
"91750
(34.11586409200004, -117.77047586899994)",LOS ANGELES,2009,Children (0-17),33,6037,41.24891083
"91750
(34.11586409200004, -117.77047586899994)",LOS ANGELES,2009,Adults (18+),65,6037,25.11631476
"91752
(33.99073227900004, -117.53356878899996)",RIVERSIDE,2009,All Ages,89,6065,30.44034183
"91752
(33.99073227900004, -117.53356878899996)",RIVERSIDE,2009,Children (0-17),34,6065,40.23450808
"91752
(33.99073227900004, -117.53356878899996)",RIVERSIDE,2009,Adults (18+),55,6065,27.0395223
"91754
(34.053161318000036, -118.13884977999999)",LOS ANGELES,2009,All Ages,111,6037,35.49772051
"91754
(34.053161318000036, -118.13884977999999)",LOS ANGELES,2009,Children (0-17),45,6037,67.27457459
"91754
(34.053161318000036, -118.13884977999999)",LOS ANGELES,2009,Adults (18+),66,6037,24.46387201
"91755
(34.057562809000046, -118.11668590699998)",LOS ANGELES,2009,All Ages,70,6037,22.92906336
"91755
(34.057562809000046, -118.11668590699998)",LOS ANGELES,2009,Children (0-17),22,6037,34.121045
"91755
(34.057562809000046, -118.11668590699998)",LOS ANGELES,2009,Adults (18+),48,6037,19.04288167
"91761
(34.03716300800005, -117.60653881099995)",SAN BERNADINO,2009,All Ages,280,6071,42.40539588
"91761
(34.03716300800005, -117.60653881099995)",SAN BERNADINO,2009,Children (0-17),138,6071,70.9641855
"91761
(34.03716300800005, -117.60653881099995)",SAN BERNADINO,2009,Adults (18+),142,6071,32.48895307
"91762
(34.05779309400003, -117.66328892799999)",SAN BERNADINO,2009,All Ages,367,6071,58.30623528
"91762
(34.05779309400003, -117.66328892799999)",SAN BERNADINO,2009,Children (0-17),190,6071,98.12429864
"91762
(34.05779309400003, -117.66328892799999)",SAN BERNADINO,2009,Adults (18+),177,6071,44.48024494
"91763
(34.07173187200004, -117.69951758399998)",SAN BERNADINO,2009,All Ages,218,6071,57.0161066
"91763
(34.07173187200004, -117.69951758399998)",SAN BERNADINO,2009,Children (0-17),95,6071,81.36736145
"91763
(34.07173187200004, -117.69951758399998)",SAN BERNADINO,2009,Adults (18+),123,6071,48.56064226
"91764
(34.07583355700007, -117.61382972999996)",SAN BERNADINO,2009,All Ages,368,6071,65.56682525
"91764
(34.07583355700007, -117.61382972999996)",SAN BERNADINO,2009,Children (0-17),149,6071,80.22363855
"91764
(34.07583355700007, -117.61382972999996)",SAN BERNADINO,2009,Adults (18+),219,6071,60.4775533
"91765
(34.001864183000066, -117.81637650699997)",LOS ANGELES,2009,All Ages,110,6037,23.07570553
"91765
(34.001864183000066, -117.81637650699997)",LOS ANGELES,2009,Children (0-17),48,6037,42.77195764
"91765
(34.001864183000066, -117.81637650699997)",LOS ANGELES,2009,Adults (18+),62,6037,16.23659366
"91766
(34.044180192000056, -117.75239630099998)",LOS ANGELES,2009,All Ages,485,6037,62.75221004
"91766
(34.044180192000056, -117.75239630099998)",LOS ANGELES,2009,Children (0-17),243,6037,89.31642154
"91766
(34.044180192000056, -117.75239630099998)",LOS ANGELES,2009,Adults (18+),242,6037,53.52834295
"91767
(34.080760793000024, -117.73770583699996)",LOS ANGELES,2009,All Ages,355,6037,65.34270142
"91767
(34.080760793000024, -117.73770583699996)",LOS ANGELES,2009,Children (0-17),167,6037,101.6453002
"91767
(34.080760793000024, -117.73770583699996)",LOS ANGELES,2009,Adults (18+),188,6037,52.7373827
"91768
(34.06396300200004, -117.77899642399996)",LOS ANGELES,2009,All Ages,231,6037,61.01981605
"91768
(34.06396300200004, -117.77899642399996)",LOS ANGELES,2009,Children (0-17),114,6037,96.04240398
"91768
(34.06396300200004, -117.77899642399996)",LOS ANGELES,2009,Adults (18+),117,6037,48.85895437
"91770
(34.06563148400005, -118.08368993499994)",LOS ANGELES,2009,All Ages,216,6037,33.44063371
"91770
(34.06563148400005, -118.08368993499994)",LOS ANGELES,2009,Children (0-17),98,6037,56.14986716
"91770
(34.06563148400005, -118.08368993499994)",LOS ANGELES,2009,Adults (18+),118,6037,25.55532703
"91773
(34.10316364100004, -117.81483837499997)",LOS ANGELES,2009,All Ages,115,6037,32.8052076
"91773
(34.10316364100004, -117.81483837499997)",LOS ANGELES,2009,Children (0-17),44,6037,51.34847316
"91773
(34.10316364100004, -117.81483837499997)",LOS ANGELES,2009,Adults (18+),71,6037,26.36644616
"91775
(34.115651187000026, -118.08573643299997)",LOS ANGELES,2009,All Ages,45,6037,16.97425395
"91775
(34.115651187000026, -118.08573643299997)",LOS ANGELES,2009,Children (0-17),19,6037,31.30342756
"91775
(34.115651187000026, -118.08573643299997)",LOS ANGELES,2009,Adults (18+),26,6037,11.99874792
"91776
(34.08980274900006, -118.09671626199997)",LOS ANGELES,2009,All Ages,124,6037,31.32789444
"91776
(34.08980274900006, -118.09671626199997)",LOS ANGELES,2009,Children (0-17),34,6037,36.67364457
"91776
(34.08980274900006, -118.09671626199997)",LOS ANGELES,2009,Adults (18+),90,6037,29.47169455
"91780
(34.10165157900008, -118.05552995399995)",LOS ANGELES,2009,All Ages,103,6037,29.72281655
"91780
(34.10165157900008, -118.05552995399995)",LOS ANGELES,2009,Children (0-17),34,6037,47.56530099
"91780
(34.10165157900008, -118.05552995399995)",LOS ANGELES,2009,Adults (18+),69,6037,23.52738676
"91784
(34.13610312800006, -117.65778815099998)",SAN BERNADINO,2009,All Ages,71,6071,31.37725901
"91784
(34.13610312800006, -117.65778815099998)",SAN BERNADINO,2009,Children (0-17),36,6071,69.99990885
"91784
(34.13610312800006, -117.65778815099998)",SAN BERNADINO,2009,Adults (18+),35,6071,17.96635093
"91786
(34.10199049000005, -117.65981726799998)",SAN BERNADINO,2009,All Ages,333,6071,63.55319396
"91786
(34.10199049000005, -117.65981726799998)",SAN BERNADINO,2009,Children (0-17),124,6071,87.92653085
"91786
(34.10199049000005, -117.65981726799998)",SAN BERNADINO,2009,Adults (18+),209,6071,55.09006215
"91789
(34.01633305100006, -117.85816676999997)",LOS ANGELES,2009,All Ages,80,6037,17.28329168
"91789
(34.01633305100006, -117.85816676999997)",LOS ANGELES,2009,Children (0-17),20,6037,20.67654181
"91789
(34.01633305100006, -117.85816676999997)",LOS ANGELES,2009,Adults (18+),60,6037,16.10505652
"91790
(34.066643870000064, -117.93768905999997)",LOS ANGELES,2009,All Ages,208,6037,43.55503648
"91790
(34.066643870000064, -117.93768905999997)",LOS ANGELES,2009,Children (0-17),87,6037,63.95292487
"91790
(34.066643870000064, -117.93768905999997)",LOS ANGELES,2009,Adults (18+),121,6037,36.4722961
"91791
(34.06466254800006, -117.89769762999998)",LOS ANGELES,2009,All Ages,99,6037,30.21191412
"91791
(34.06466254800006, -117.89769762999998)",LOS ANGELES,2009,Children (0-17),47,6037,55.50326696
"91791
(34.06466254800006, -117.89769762999998)",LOS ANGELES,2009,Adults (18+),52,6037,21.43002035
"91792
(34.02193376400004, -117.90013952299995)",LOS ANGELES,2009,All Ages,103,6037,28.20062097
"91792
(34.02193376400004, -117.90013952299995)",LOS ANGELES,2009,Children (0-17),34,6037,35.99490602
"91792
(34.02193376400004, -117.90013952299995)",LOS ANGELES,2009,Adults (18+),69,6037,25.49421839
"91801
(34.093891400000075, -118.12939939299997)",LOS ANGELES,2009,All Ages,142,6037,25.29871744
"91801
(34.093891400000075, -118.12939939299997)",LOS ANGELES,2009,Children (0-17),46,6037,37.53030791
"91801
(34.093891400000075, -118.12939939299997)",LOS ANGELES,2009,Adults (18+),96,6037,21.05155329
"91803
(34.07533388100006, -118.14430710699997)",LOS ANGELES,2009,All Ages,81,6037,27.14336686
"91803
(34.07533388100006, -118.14430710699997)",LOS ANGELES,2009,Children (0-17),33,6037,47.29388572
"91803
(34.07533388100006, -118.14430710699997)",LOS ANGELES,2009,Adults (18+),48,6037,20.14652033
"91901
(32.826853036000045, -116.75532616399994)",SAN DIEGO,2009,All Ages,43,6073,25.26522513
"91901
(32.826853036000045, -116.75532616399994)",SAN DIEGO,2009,Children (0-17),22,6073,52.40671837
"91901
(32.826853036000045, -116.75532616399994)",SAN DIEGO,2009,Adults (18+),21,6073,15.84090875
"91902
(32.66457142500008, -117.02415599899996)",SAN DIEGO,2009,All Ages,45,6073,24.82181531
"91902
(32.66457142500008, -117.02415599899996)",SAN DIEGO,2009,Children (0-17),22,6073,50.224901
"91902
(32.66457142500008, -117.02415599899996)",SAN DIEGO,2009,Adults (18+),23,6073,16.00112466
"91906
(32.653070196000044, -116.46252927799998)",SAN DIEGO,2009,All Ages,19,6073,53.0335087
"91906
(32.653070196000044, -116.46252927799998)",SAN DIEGO,2009,Children (0-17),,6073,
"91906
(32.653070196000044, -116.46252927799998)",SAN DIEGO,2009,Adults (18+),,6073,
"91910
(32.63875340300007, -117.06695864799997)",SAN DIEGO,2009,All Ages,375,6073,48.54912242
"91910
(32.63875340300007, -117.06695864799997)",SAN DIEGO,2009,Children (0-17),177,6073,86.93183955
"91910
(32.63875340300007, -117.06695864799997)",SAN DIEGO,2009,Adults (18+),198,6073,35.22152603
"91911
(32.60779089400006, -117.06010657399997)",SAN DIEGO,2009,All Ages,469,6073,57.80720866
"91911
(32.60779089400006, -117.06010657399997)",SAN DIEGO,2009,Children (0-17),251,6073,115.6896083
"91911
(32.60779089400006, -117.06010657399997)",SAN DIEGO,2009,Adults (18+),218,6073,37.70875504
"91913
(32.63190132900007, -116.98384738299995)",SAN DIEGO,2009,All Ages,98,6073,21.18314721
"91913
(32.63190132900007, -116.98384738299995)",SAN DIEGO,2009,Children (0-17),52,6073,40.61099023
"91913
(32.63190132900007, -116.98384738299995)",SAN DIEGO,2009,Adults (18+),46,6073,14.43723471
"91914
(32.660782581000035, -116.96435568799996)",SAN DIEGO,2009,All Ages,30,6073,31.42138288
"91914
(32.660782581000035, -116.96435568799996)",SAN DIEGO,2009,Children (0-17),23,6073,75.4837471
"91914
(32.660782581000035, -116.96435568799996)",SAN DIEGO,2009,Adults (18+),,6073,
"91915
(32.63045009700005, -116.95637825799997)",SAN DIEGO,2009,All Ages,52,6073,29.14785141
"91915
(32.63045009700005, -116.95637825799997)",SAN DIEGO,2009,Children (0-17),28,6073,53.10211515
"91915
(32.63045009700005, -116.95637825799997)",SAN DIEGO,2009,Adults (18+),24,6073,20.83023392
"91932
(32.57892267700004, -117.11692621099996)",SAN DIEGO,2009,All Ages,162,6073,58.68159865
"91932
(32.57892267700004, -117.11692621099996)",SAN DIEGO,2009,Children (0-17),76,6073,98.75026402
"91932
(32.57892267700004, -117.11692621099996)",SAN DIEGO,2009,Adults (18+),86,6073,44.76859199
"91935
(32.71900130900008, -116.813827318)",SAN DIEGO,2009,All Ages,14,6073,17.54820773
"91935
(32.71900130900008, -116.813827318)",SAN DIEGO,2009,Children (0-17),,6073,
"91935
(32.71900130900008, -116.813827318)",SAN DIEGO,2009,Adults (18+),,6073,
"91941
(32.759301235000066, -117.00408641799999)",SAN DIEGO,2009,All Ages,156,6073,36.91951502
"91941
(32.759301235000066, -117.00408641799999)",SAN DIEGO,2009,Children (0-17),52,6073,54.69653915
"91941
(32.759301235000066, -117.00408641799999)",SAN DIEGO,2009,Adults (18+),104,6073,30.74681487
"91942
(32.77484332000006, -117.02488595999995)",SAN DIEGO,2009,All Ages,91,6073,39.28123405
"91942
(32.77484332000006, -117.02488595999995)",SAN DIEGO,2009,Children (0-17),23,6073,55.5341001
"91942
(32.77484332000006, -117.02488595999995)",SAN DIEGO,2009,Adults (18+),68,6073,33.63776605
"91945
(32.73552102000008, -117.03308932999994)",SAN DIEGO,2009,All Ages,183,6073,75.81579826
"91945
(32.73552102000008, -117.03308932999994)",SAN DIEGO,2009,Children (0-17),85,6073,134.8561827
"91945
(32.73552102000008, -117.03308932999994)",SAN DIEGO,2009,Adults (18+),98,6073,55.31525848
"91950
(32.672683551000034, -117.09200760499999)",SAN DIEGO,2009,All Ages,414,6073,73.08316089
"91950
(32.672683551000034, -117.09200760499999)",SAN DIEGO,2009,Children (0-17),230,6073,141.8694995
"91950
(32.672683551000034, -117.09200760499999)",SAN DIEGO,2009,Adults (18+),184,6073,49.19854236
"91977
(32.72646168400007, -116.99852915599996)",SAN DIEGO,2009,All Ages,396,6073,67.56060877
"91977
(32.72646168400007, -116.99852915599996)",SAN DIEGO,2009,Children (0-17),176,6073,108.0737044
"91977
(32.72646168400007, -116.99852915599996)",SAN DIEGO,2009,Adults (18+),220,6073,53.49328311
"91978
(32.73028094400007, -116.96074933399996)",SAN DIEGO,2009,All Ages,53,6073,41.12603345
